統計年月,區域別,村里,出生數,出生數-男,出生數-女,死亡數,死亡數-男,死亡數-女,結婚對數,離婚對數,
10308,高雄市林園區,港嘴里,2,0,2,2,1,1,0,0,
10308,高雄市林園區,港埔里,3,2,1,0,0,0,0,0,
10308,高雄市林園區,溪州里,2,1,1,2,1,1,0,0,
10308,高雄市林園區,潭頭里,2,2,0,1,1,0,1,1,
10308,高雄市林園區,王公里,1,1,0,3,3,0,0,1,
10308,高雄市林園區,西汕里,0,0,0,2,2,0,1,2,
10308,高雄市林園區,西溪里,1,1,0,3,1,2,0,1,
10308,高雄市林園區,頂厝里,3,1,2,2,2,0,1,1,
10308,高雄市林園區,鳳芸里,4,2,2,1,1,0,0,0,
10308,高雄市林園區,龔厝里,0,0,0,0,0,0,0,0,
10308,高雄市大寮區,三隆里,2,0,2,0,0,0,0,0,
10308,高雄市大寮區,上寮里,1,1,0,0,0,0,0,0,
10308,高雄市大寮區,中庄里,7,4,3,7,4,3,1,4,
10308,高雄市大寮區,中興里,5,2,3,8,6,2,3,1,
10308,高雄市大寮區,光武里,0,0,0,0,0,0,0,1,
10308,高雄市大寮區,內坑里,6,4,2,3,2,1,3,1,
10308,高雄市大寮區,前庄里,0,0,0,2,2,0,1,0,
10308,高雄市大寮區,大寮里,10,5,5,3,3,0,1,2,
10308,高雄市大寮區,山頂里,5,2,3,10,5,5,3,0,
10308,高雄市大寮區,後庄里,8,5,3,2,2,0,3,2,
10308,高雄市大寮區,忠義里,0,0,0,0,0,0,0,0,
10308,高雄市大寮區,拷潭里,0,0,0,2,2,0,0,0,
10308,高雄市大寮區,新厝里,0,0,0,3,2,1,0,0,
10308,高雄市大寮區,昭明里,3,2,1,2,1,1,3,0,
10308,高雄市大寮區,會社里,4,4,0,7,6,1,1,1,
10308,高雄市大寮區,會結里,1,1,0,2,1,1,0,0,
10308,高雄市大寮區,永芳里,8,4,4,2,0,2,3,3,
10308,高雄市大寮區,江山里,2,0,2,0,0,0,0,0,
10308,高雄市大寮區,溪寮里,0,0,0,0,0,0,0,0,
10308,高雄市大寮區,潮寮里,3,1,2,2,0,2,0,0,
10308,高雄市大寮區,琉球里,7,3,4,1,0,1,2,2,
10308,高雄市大寮區,義仁里,0,0,0,2,0,2,0,0,
10308,高雄市大寮區,義和里,1,1,0,2,0,2,0,2,
10308,高雄市大寮區,翁園里,5,4,1,1,1,0,1,1,
10308,高雄市大寮區,過溪里,1,0,1,2,2,0,1,2,
10308,高雄市大樹區,三和里,1,1,0,0,0,0,0,0,
10308,高雄市大樹區,久堂里,6,4,2,3,1,2,1,0,
10308,高雄市大樹區,九曲里,0,0,0,7,5,2,2,1,
10308,高雄市大樹區,井腳里,1,0,1,0,0,0,0,0,
10308,高雄市大樹區,和山里,0,0,0,2,1,1,0,0,
10308,高雄市大樹區,大坑里,1,1,0,0,0,0,0,0,
10308,高雄市大樹區,大樹里,2,1,1,1,0,1,1,0,
10308,高雄市大樹區,姑山里,0,0,0,2,1,1,0,1,
10308,高雄市大樹區,小坪里,0,0,0,2,2,0,1,0,
10308,高雄市大樹區,檨腳里,2,0,2,1,1,0,1,0,
10308,高雄市大樹區,水安里,1,1,0,4,4,0,0,0,
10308,高雄市大樹區,水寮里,1,1,0,1,0,1,0,1,
10308,高雄市大樹區,溪埔里,1,1,0,2,2,0,2,0,
10308,高雄市大樹區,竹寮里,2,0,2,1,0,1,0,1,
10308,高雄市大樹區,統嶺里,0,0,0,0,0,0,0,0,
10308,高雄市大樹區,興山里,2,1,1,2,2,0,0,0,
10308,高雄市大樹區,興田里,1,1,0,3,3,0,0,0,
10308,高雄市大樹區,龍目里,2,2,0,2,2,0,0,1,
10308,高雄市大社區,三奶里,2,1,1,1,1,0,1,0,
10308,高雄市大社區,中里里,3,2,1,2,1,1,2,0,
10308,高雄市大社區,保安里,2,1,1,1,1,0,0,0,
10308,高雄市大社區,保社里,3,2,1,1,0,1,0,0,
10308,高雄市大社區,嘉誠里,0,0,0,0,0,0,0,0,
10308,高雄市大社區,大社里,2,1,1,4,2,2,2,1,
10308,高雄市大社區,神農里,4,3,1,4,3,1,2,2,
10308,高雄市大社區,翠屏里,1,0,1,0,0,0,0,0,
10308,高雄市大社區,觀音里,4,4,0,2,2,0,0,3,
10308,高雄市仁武區,中華里,0,0,0,2,2,0,2,0,
10308,高雄市仁武區,五和里,3,2,1,6,1,5,2,0,
10308,高雄市仁武區,仁和里,6,1,5,1,1,0,0,1,
10308,高雄市仁武區,仁慈里,0,0,0,0,0,0,0,0,
10308,高雄市仁武區,仁武里,6,1,5,2,1,1,3,0,
10308,高雄市仁武區,仁福里,0,0,0,0,0,0,0,0,
10308,高雄市仁武區,八卦里,13,6,7,5,5,0,1,3,
10308,高雄市仁武區,大灣里,3,2,1,2,2,0,1,0,
10308,高雄市仁武區,後安里,1,0,1,1,1,0,2,0,
10308,高雄市仁武區,文武里,10,6,4,5,5,0,3,7,
10308,高雄市仁武區,灣內里,11,4,7,4,3,1,0,1,
10308,高雄市仁武區,烏林里,1,0,1,4,3,1,0,1,
10308,高雄市仁武區,竹後里,2,2,0,2,2,0,1,0,
10308,高雄市仁武區,考潭里,3,0,3,1,0,1,1,0,
10308,高雄市仁武區,赤山里,9,3,6,1,0,1,0,2,
10308,高雄市仁武區,高楠里,2,1,1,0,0,0,1,0,
10308,高雄市鳥松區,仁美里,2,1,1,8,5,3,3,0,
10308,高雄市鳥松區,坔埔里,1,1,0,1,1,0,0,1,
10308,高雄市鳥松區,夢裡里,2,1,1,2,1,1,3,1,
10308,高雄市鳥松區,大竹里,1,0,1,1,0,1,0,0,
10308,高雄市鳥松區,大華里,16,5,11,8,5,3,3,2,
10308,高雄市鳥松區,華美里,2,1,1,2,1,1,0,1,
10308,高雄市鳥松區,鳥松里,4,1,3,9,4,5,6,2,
10308,高雄市岡山區,三和里,0,0,0,0,0,0,1,0,
10308,高雄市岡山區,仁壽里,4,2,2,3,2,1,1,1,
10308,高雄市岡山區,仁義里,1,1,0,2,2,0,0,2,
10308,高雄市岡山區,信義里,1,1,0,1,1,0,1,1,
10308,高雄市岡山區,前峰里,0,0,0,1,0,1,1,1,
10308,高雄市岡山區,劉厝里,1,0,1,2,2,0,1,0,
10308,高雄市岡山區,協和里,3,2,1,4,2,2,1,0,
10308,高雄市岡山區,協榮里,2,1,1,3,3,0,0,0,
10308,高雄市岡山區,台上里,6,0,6,4,3,1,0,1,
10308,高雄市岡山區,和平里,0,0,0,0,0,0,1,0,
10308,高雄市岡山區,嘉峰里,0,0,0,1,1,0,0,0,
10308,高雄市岡山區,嘉興里,4,3,1,5,3,2,0,0,
10308,高雄市岡山區,壽天里,3,1,2,3,2,1,0,0,
10308,高雄市岡山區,壽峰里,2,1,1,2,2,0,0,0,
10308,高雄市岡山區,大莊里,1,1,0,1,1,0,1,0,
10308,高雄市岡山區,大遼里,1,0,1,1,0,1,1,0,
10308,高雄市岡山區,岡山里,2,0,2,3,1,2,0,0,
10308,高雄市岡山區,平安里,0,0,0,0,0,0,0,0,
10308,高雄市岡山區,後協里,1,1,0,8,4,4,1,2,
10308,高雄市岡山區,後紅里,3,3,0,2,2,0,1,1,
10308,高雄市岡山區,忠孝里,3,2,1,5,2,3,0,1,
10308,高雄市岡山區,本洲里,1,0,1,2,1,1,5,1,
10308,高雄市岡山區,潭底里,0,0,0,0,0,0,0,1,
10308,高雄市岡山區,灣裡里,1,1,0,0,0,0,0,1,
10308,高雄市岡山區,為隨里,0,0,0,1,1,0,0,0,
10308,高雄市岡山區,白米里,1,0,1,0,0,0,1,0,
10308,高雄市岡山區,石潭里,1,1,0,0,0,0,2,0,
10308,高雄市岡山區,碧紅里,3,3,0,1,1,0,2,1,
10308,高雄市岡山區,福興里,2,1,1,0,0,0,0,0,
10308,高雄市岡山區,程香里,2,2,0,3,1,2,2,0,
10308,高雄市岡山區,竹圍里,6,5,1,1,0,1,1,1,
10308,高雄市岡山區,維仁里,0,0,0,0,0,0,1,0,
10308,高雄市岡山區,華崗里,0,0,0,3,1,2,0,0,
10308,高雄市橋頭區,三德里,1,1,0,1,0,1,0,0,
10308,高雄市橋頭區,中崎里,0,0,0,1,1,0,0,0,
10308,高雄市橋頭區,仕和里,3,1,2,4,3,1,3,1,
10308,高雄市橋頭區,仕豐里,4,3,1,1,1,0,0,1,
10308,高雄市橋頭區,仕隆里,1,0,1,1,1,0,0,0,
10308,高雄市橋頭區,德松里,4,2,2,0,0,0,0,0,
10308,高雄市橋頭區,新莊里,1,0,1,1,0,1,1,1,
10308,高雄市橋頭區,東林里,6,4,2,3,1,2,1,0,
10308,高雄市橋頭區,橋南里,2,1,1,1,0,1,0,0,
10308,高雄市橋頭區,橋頭里,1,1,0,1,0,1,0,0,
10308,高雄市橋頭區,甲北里,1,0,1,5,3,2,1,0,
10308,高雄市橋頭區,甲南里,1,1,0,1,0,1,2,0,
10308,高雄市橋頭區,白樹里,4,1,3,1,0,1,0,1,
10308,高雄市橋頭區,筆秀里,0,0,0,0,0,0,0,0,
10308,高雄市橋頭區,芋寮里,0,0,0,2,1,1,0,1,
10308,高雄市橋頭區,西林里,1,0,1,0,0,0,0,0,
10308,高雄市橋頭區,頂鹽里,1,1,0,1,1,0,0,0,
10308,高雄市燕巢區,南燕里,0,0,0,8,4,4,1,1,
10308,高雄市燕巢區,安招里,3,0,3,11,10,1,1,2,
10308,高雄市燕巢區,尖山里,0,0,0,0,0,0,0,0,
10308,高雄市燕巢區,東燕里,0,0,0,2,1,1,2,2,
10308,高雄市燕巢區,橫山里,3,2,1,3,2,1,1,1,
10308,高雄市燕巢區,深水里,1,1,0,4,3,1,0,0,
10308,高雄市燕巢區,瓊林里,2,1,1,1,1,0,0,0,
10308,高雄市燕巢區,西燕里,1,1,0,4,3,1,0,2,
10308,高雄市燕巢區,角宿里,3,1,2,0,0,0,1,1,
10308,高雄市燕巢區,金山里,0,0,0,1,1,0,0,0,
10308,高雄市燕巢區,鳳雄里,2,1,1,1,1,0,1,0,
10308,高雄市田寮區,七星里,1,1,0,1,0,1,0,1,
10308,高雄市田寮區,三和里,0,0,0,1,1,0,0,0,
10308,高雄市田寮區,南安里,1,1,0,1,1,0,0,0,
10308,高雄市田寮區,古亭里,0,0,0,0,0,0,0,0,
10308,高雄市田寮區,大同里,0,0,0,0,0,0,0,0,
10308,高雄市田寮區,崇德里,0,0,0,1,1,0,1,0,
10308,高雄市田寮區,新興里,0,0,0,0,0,0,2,0,
10308,高雄市田寮區,田寮里,0,0,0,1,1,0,0,0,
10308,高雄市田寮區,西德里,1,1,0,2,2,0,0,0,
10308,高雄市田寮區,鹿埔里,0,0,0,0,0,0,0,0,
10308,高雄市阿蓮區,中路里,1,0,1,3,2,1,0,0,
10308,高雄市阿蓮區,南蓮里,2,2,0,2,1,1,1,0,
10308,高雄市阿蓮區,和蓮里,4,3,1,1,1,0,0,1,
10308,高雄市阿蓮區,峯山里,1,0,1,0,0,0,0,1,
10308,高雄市阿蓮區,崗山里,0,0,0,1,0,1,0,1,
10308,高雄市阿蓮區,復安里,0,0,0,2,1,1,0,0,
10308,高雄市阿蓮區,清蓮里,1,1,0,3,1,2,1,0,
10308,高雄市阿蓮區,港後里,1,1,0,2,1,1,0,0,
10308,高雄市阿蓮區,玉庫里,2,1,1,0,0,0,0,0,
10308,高雄市阿蓮區,石安里,1,0,1,0,0,0,0,0,
10308,高雄市阿蓮區,阿蓮里,4,0,4,2,1,1,1,0,
10308,高雄市阿蓮區,青旗里,1,0,1,2,1,1,0,0,
10308,高雄市路竹區,三爺里,0,0,0,1,1,0,1,1,
10308,高雄市路竹區,下坑里,0,0,0,5,2,3,0,1,
10308,高雄市路竹區,北嶺里,0,0,0,1,0,1,0,0,
10308,高雄市路竹區,後鄉里,1,1,0,0,0,0,0,0,
10308,高雄市路竹區,文北里,2,1,1,3,2,1,1,0,
10308,高雄市路竹區,文南里,0,0,0,1,1,0,0,1,
10308,高雄市路竹區,新達里,1,1,0,1,1,0,0,1,
10308,高雄市路竹區,甲北里,0,0,0,5,3,2,0,0,
10308,高雄市路竹區,甲南里,4,1,3,6,3,3,0,0,
10308,高雄市路竹區,社中里,1,0,1,1,1,0,1,0,
10308,高雄市路竹區,社南里,1,0,1,4,1,3,2,0,
10308,高雄市路竹區,社東里,1,1,0,2,1,1,0,1,
10308,高雄市路竹區,社西里,3,0,3,2,0,2,1,0,
10308,高雄市路竹區,竹南里,2,1,1,3,1,2,1,1,
10308,高雄市路竹區,竹園里,1,1,0,2,2,0,0,1,
10308,高雄市路竹區,竹東里,5,4,1,2,1,1,2,0,
10308,高雄市路竹區,竹滬里,2,1,1,4,3,1,2,1,
10308,高雄市路竹區,竹西里,6,6,0,3,0,3,0,0,
10308,高雄市路竹區,頂寮里,1,0,1,1,0,1,0,0,
10308,高雄市路竹區,鴨寮里,2,0,2,1,0,1,0,1,
10308,高雄市湖內區,中賢里,5,2,3,3,2,1,0,1,
10308,高雄市湖內區,公舘里,3,0,3,0,0,0,0,1,
10308,高雄市湖內區,劉家里,0,0,0,1,1,0,0,0,
10308,高雄市湖內區,大湖里,2,0,2,1,1,0,2,1,
10308,高雄市湖內區,太爺里,0,0,0,0,0,0,0,0,
10308,高雄市湖內區,忠興里,0,0,0,0,0,0,0,0,
10308,高雄市湖內區,文賢里,2,0,2,1,1,0,0,0,
10308,高雄市湖內區,海埔里,0,0,0,1,1,0,0,0,
10308,高雄市湖內區,海山里,1,0,1,1,1,0,0,0,
10308,高雄市湖內區,湖內里,4,2,2,1,1,0,1,1,
10308,高雄市湖內區,湖東里,1,1,0,1,1,0,0,1,
10308,高雄市湖內區,田尾里,1,0,1,0,0,0,1,0,
10308,高雄市湖內區,葉厝里,6,3,3,2,1,1,0,1,
10308,高雄市湖內區,逸賢里,0,0,0,1,1,0,0,0,
10308,高雄市茄萣區,保定里,0,0,0,0,0,0,1,0,
10308,高雄市茄萣區,光定里,0,0,0,0,0,0,0,0,
10308,高雄市茄萣區,吉定里,0,0,0,0,0,0,0,1,
10308,高雄市茄萣區,和協里,0,0,0,4,3,1,0,0,
10308,高雄市茄萣區,嘉安里,2,1,1,0,0,0,1,0,
10308,高雄市茄萣區,嘉定里,1,1,0,1,1,0,0,0,
10308,高雄市茄萣區,嘉樂里,1,0,1,0,0,0,0,0,
10308,高雄市茄萣區,嘉泰里,0,0,0,3,2,1,0,0,
10308,高雄市茄萣區,嘉福里,0,0,0,0,0,0,0,0,
10308,高雄市茄萣區,嘉賜里,3,3,0,1,0,1,2,0,
10308,高雄市茄萣區,大定里,0,0,0,0,0,0,1,0,
10308,高雄市茄萣區,崎漏里,1,1,0,1,1,0,0,1,
10308,高雄市茄萣區,白雲里,1,1,0,2,2,0,0,0,
10308,高雄市茄萣區,福德里,1,1,0,1,0,1,0,0,
10308,高雄市茄萣區,萬福里,0,0,0,1,1,0,0,0,
10308,高雄市永安區,保寧里,3,0,3,0,0,0,0,0,
10308,高雄市永安區,新港里,4,4,0,1,0,1,1,0,
10308,高雄市永安區,永安里,1,0,1,2,1,1,1,0,
10308,高雄市永安區,永華里,2,1,1,2,1,1,0,2,
10308,高雄市永安區,維新里,4,2,2,1,0,1,1,1,
10308,高雄市永安區,鹽田里,0,0,0,0,0,0,0,0,
10308,高雄市彌陀區,光和里,0,0,0,2,0,2,1,1,
10308,高雄市彌陀區,南寮里,3,2,1,3,1,2,0,0,
10308,高雄市彌陀區,彌仁里,1,0,1,0,0,0,0,1,
10308,高雄市彌陀區,彌壽里,1,0,1,0,0,0,0,0,
10308,高雄市彌陀區,彌陀里,0,0,0,1,1,0,1,0,
10308,高雄市彌陀區,彌靖里,2,0,2,0,0,0,1,0,
10308,高雄市彌陀區,文安里,0,0,0,6,5,1,0,0,
10308,高雄市彌陀區,海尾里,0,0,0,0,0,0,0,2,
10308,高雄市彌陀區,漯底里,1,0,1,2,1,1,0,0,
10308,高雄市彌陀區,舊港里,1,1,0,1,0,1,0,1,
10308,高雄市彌陀區,過港里,1,0,1,1,1,0,1,0,
10308,高雄市彌陀區,鹽埕里,4,4,0,2,1,1,0,0,
10308,高雄市梓官區,中崙里,3,2,1,0,0,0,0,0,
10308,高雄市梓官區,信蚵里,0,0,0,2,1,1,1,0,
10308,高雄市梓官區,典寶里,1,0,1,1,0,1,1,1,
10308,高雄市梓官區,同安里,1,0,1,0,0,0,0,0,
10308,高雄市梓官區,大舍里,2,1,1,5,3,2,0,1,
10308,高雄市梓官區,智蚵里,2,1,1,1,1,0,0,3,
10308,高雄市梓官區,梓信里,0,0,0,3,2,1,0,0,
10308,高雄市梓官區,梓和里,2,0,2,3,1,2,0,2,
10308,高雄市梓官區,梓平里,0,0,0,2,1,1,0,0,
10308,高雄市梓官區,梓義里,1,0,1,2,0,2,0,0,
10308,高雄市梓官區,禮蚵里,5,3,2,2,1,1,1,0,
10308,高雄市梓官區,茄苳里,3,2,1,1,1,0,1,0,
10308,高雄市梓官區,赤崁里,1,0,1,2,1,1,1,0,
10308,高雄市梓官區,赤東里,1,0,1,3,1,2,0,0,
10308,高雄市梓官區,赤西里,0,0,0,0,0,0,0,0,
10308,高雄市旗山區,三協里,3,2,1,2,0,2,1,0,
10308,高雄市旗山區,上洲里,0,0,0,0,0,0,0,0,
10308,高雄市旗山區,中寮里,0,0,0,0,0,0,0,0,
10308,高雄市旗山區,中正里,1,0,1,4,3,1,0,0,
10308,高雄市旗山區,中洲里,0,0,0,0,0,0,1,0,
10308,高雄市旗山區,南勝里,2,0,2,7,6,1,0,0,
10308,高雄市旗山區,南洲里,1,1,0,1,1,0,0,0,
10308,高雄市旗山區,圓富里,1,1,0,2,2,0,0,0,
10308,高雄市旗山區,大山里,0,0,0,2,2,0,0,0,
10308,高雄市旗山區,大德里,1,0,1,3,2,1,1,1,
10308,高雄市旗山區,大林里,0,0,0,2,1,1,1,1,
10308,高雄市旗山區,太平里,0,0,0,3,3,0,0,1,
10308,高雄市旗山區,廣福里,2,1,1,0,0,0,0,0,
10308,高雄市旗山區,新光里,0,0,0,1,0,1,0,0,
10308,高雄市旗山區,東平里,2,0,2,3,3,0,2,1,
10308,高雄市旗山區,東昌里,0,0,0,2,1,1,1,0,
10308,高雄市旗山區,永和里,2,1,1,5,2,3,1,0,
10308,高雄市旗山區,湄洲里,0,0,0,1,1,0,0,1,
10308,高雄市旗山區,瑞吉里,1,1,0,1,0,1,1,0,
10308,高雄市旗山區,竹峰里,3,0,3,0,0,0,0,0,
10308,高雄市旗山區,鯤洲里,0,0,0,0,0,0,0,0,
10308,高雄市美濃區,中圳里,1,1,0,1,1,0,0,0,
10308,高雄市美濃區,中壇里,0,0,0,3,1,2,0,1,
10308,高雄市美濃區,合和里,1,1,0,6,3,3,0,0,
10308,高雄市美濃區,吉和里,0,0,0,3,3,0,0,0,
10308,高雄市美濃區,吉東里,1,1,0,1,1,0,3,1,
10308,高雄市美濃區,吉洋里,1,1,0,3,2,1,0,1,
10308,高雄市美濃區,廣德里,1,0,1,0,0,0,0,0,
10308,高雄市美濃區,廣林里,0,0,0,3,3,0,1,1,
10308,高雄市美濃區,德興里,2,1,1,0,0,0,0,1,
10308,高雄市美濃區,東門里,0,0,0,5,3,2,0,0,
10308,高雄市美濃區,泰安里,1,1,0,2,2,0,0,2,
10308,高雄市美濃區,清水里,0,0,0,2,1,1,1,0,
10308,高雄市美濃區,瀰濃里,1,0,1,2,1,1,0,1,
10308,高雄市美濃區,獅山里,2,1,1,0,0,0,1,0,
10308,高雄市美濃區,祿興里,1,0,1,6,3,3,0,1,
10308,高雄市美濃區,福安里,1,0,1,5,3,2,2,1,
10308,高雄市美濃區,興隆里,1,1,0,1,0,1,0,1,
10308,高雄市美濃區,龍山里,1,0,1,0,0,0,0,0,
10308,高雄市美濃區,龍肚里,0,0,0,2,2,0,0,1,
10308,高雄市六龜區,中興里,1,1,0,1,1,0,0,0,
10308,高雄市六龜區,六龜里,2,1,1,4,3,1,0,0,
10308,高雄市六龜區,大津里,1,1,0,1,1,0,0,0,
10308,高雄市六龜區,寶來里,0,0,0,0,0,0,1,0,
10308,高雄市六龜區,文武里,0,0,0,1,1,0,0,1,
10308,高雄市六龜區,新威里,0,0,0,1,0,1,1,1,
10308,高雄市六龜區,新寮里,0,0,0,0,0,0,1,0,
10308,高雄市六龜區,新發里,0,0,0,1,0,1,1,0,
10308,高雄市六龜區,新興里,0,0,0,1,0,1,0,0,
10308,高雄市六龜區,義寶里,0,0,0,3,3,0,0,0,
10308,高雄市六龜區,興龍里,0,0,0,1,0,1,1,0,
10308,高雄市六龜區,荖濃里,1,1,0,2,2,0,0,0,
10308,高雄市甲仙區,和安里,0,0,0,1,1,0,0,0,
10308,高雄市甲仙區,大田里,1,1,0,1,1,0,0,0,
10308,高雄市甲仙區,寶隆里,2,0,2,1,1,0,0,0,
10308,高雄市甲仙區,小林里,0,0,0,0,0,0,0,0,
10308,高雄市甲仙區,東安里,0,0,0,0,0,0,0,0,
10308,高雄市甲仙區,西安里,1,1,0,1,1,0,0,0,
10308,高雄市甲仙區,關山里,0,0,0,2,2,0,0,0,
10308,高雄市杉林區,上平里,0,0,0,2,1,1,0,0,
10308,高雄市杉林區,大愛里,2,1,1,2,2,0,0,1,
10308,高雄市杉林區,新庄里,0,0,0,1,1,0,0,0,
10308,高雄市杉林區,月眉里,0,0,0,1,1,0,0,0,
10308,高雄市杉林區,月美里,0,0,0,2,2,0,0,0,
10308,高雄市杉林區,木梓里,1,1,0,0,0,0,0,0,
10308,高雄市杉林區,杉林里,1,0,1,1,1,0,0,0,
10308,高雄市杉林區,集來里,0,0,0,1,1,0,0,1,
10308,高雄市內門區,三平里,0,0,0,0,0,0,0,0,
10308,高雄市內門區,中埔里,0,0,0,1,1,0,0,0,
10308,高雄市內門區,光興里,0,0,0,0,0,0,1,0,
10308,高雄市內門區,內南里,0,0,0,0,0,0,1,0,
10308,高雄市內門區,內東里,0,0,0,1,0,1,0,0,
10308,高雄市內門區,內興里,0,0,0,1,1,0,0,2,
10308,高雄市內門區,內豊里,1,0,1,1,1,0,0,0,
10308,高雄市內門區,內門里,1,1,0,1,0,1,0,0,
10308,高雄市內門區,木柵里,0,0,0,2,1,1,0,0,
10308,高雄市內門區,東埔里,0,0,0,0,0,0,0,0,
10308,高雄市內門區,永吉里,0,0,0,1,1,0,0,0,
10308,高雄市內門區,永富里,3,1,2,1,1,0,0,0,
10308,高雄市內門區,永興里,1,0,1,1,1,0,0,1,
10308,高雄市內門區,溝坪里,0,0,0,2,1,1,0,0,
10308,高雄市內門區,瑞山里,0,0,0,0,0,0,0,0,
10308,高雄市內門區,石坑里,0,0,0,1,1,0,0,0,
10308,高雄市內門區,觀亭里,0,0,0,4,3,1,0,0,
10308,高雄市內門區,金竹里,0,0,0,2,2,0,0,0,
10308,高雄市茂林區,多納里,0,0,0,0,0,0,0,0,
10308,高雄市茂林區,茂林里,1,1,0,0,0,0,1,0,
10308,高雄市茂林區,萬山里,2,0,2,0,0,0,0,0,
10308,高雄市桃源區,勤和里,0,0,0,0,0,0,0,0,
10308,高雄市桃源區,寶山里,2,2,0,1,0,1,0,1,
10308,高雄市桃源區,建山里,2,2,0,0,0,0,0,0,
10308,高雄市桃源區,復興里,0,0,0,1,0,1,0,0,
10308,高雄市桃源區,拉芙蘭里,0,0,0,1,0,1,0,0,
10308,高雄市桃源區,桃源里,0,0,0,1,0,1,0,0,
10308,高雄市桃源區,梅山里,0,0,0,3,2,1,0,0,
10308,高雄市桃源區,高中里,1,0,1,1,1,0,0,0,
10308,高雄市那瑪夏區,南沙魯里,1,1,0,0,0,0,0,0,
10308,高雄市那瑪夏區,瑪雅里,2,1,1,0,0,0,0,0,
10308,高雄市那瑪夏區,達卡努瓦里,3,3,0,1,1,0,0,0,
10308,新北市板橋區,中山里,4,1,3,3,2,1,2,2,
10308,新北市板橋區,中正里,6,2,4,2,1,1,1,1,
10308,新北市板橋區,九如里,3,1,2,0,0,0,3,1,
10308,新北市板橋區,五權里,7,3,4,3,2,1,1,2,
10308,新北市板橋區,仁愛里,4,4,0,5,4,1,0,1,
10308,新北市板橋區,仁翠里,2,0,2,2,2,0,1,0,
10308,新北市板橋區,介壽里,1,1,0,1,1,0,2,2,
10308,新北市板橋區,信義里,3,2,1,1,0,1,5,2,
10308,新北市板橋區,僑中里,3,1,2,1,1,0,1,0,
10308,新北市板橋區,光仁里,1,1,0,3,1,2,2,0,
10308,新北市板橋區,光復里,10,4,6,2,1,1,2,2,
10308,新北市板橋區,光榮里,0,0,0,2,2,0,1,0,
10308,新北市板橋區,光華里,2,0,2,0,0,0,1,1,
10308,新北市板橋區,公舘里,3,1,2,6,5,1,4,0,
10308,新北市板橋區,吉翠里,1,1,0,1,1,0,2,3,
10308,新北市板橋區,和平里,4,0,4,2,2,0,0,0,
10308,新北市板橋區,國光里,4,1,3,1,1,0,3,0,
10308,新北市板橋區,國泰里,3,1,2,2,0,2,1,0,
10308,新北市板橋區,埔墘里,3,0,3,0,0,0,2,0,
10308,新北市板橋區,埤墘里,4,3,1,1,1,0,0,1,
10308,新北市板橋區,堂春里,4,1,3,2,1,1,2,1,
10308,新北市板橋區,大安里,2,1,1,1,0,1,1,0,
10308,新北市板橋區,大觀里,2,0,2,3,2,1,2,2,
10308,新北市板橋區,大豐里,5,1,4,1,1,0,4,2,
10308,新北市板橋區,宏翠里,4,1,3,3,3,0,0,2,
10308,新北市板橋區,富貴里,2,0,2,1,1,0,1,0,
10308,新北市板橋區,居仁里,3,1,2,3,1,2,2,3,
10308,新北市板橋區,崑崙里,10,4,6,1,1,0,2,3,
10308,新北市板橋區,嵐翠里,1,1,0,0,0,0,0,0,
10308,新北市板橋區,幸福里,3,2,1,2,1,1,2,0,
10308,新北市板橋區,廣德里,3,2,1,2,1,1,5,0,
10308,新北市板橋區,廣新里,2,2,0,3,1,2,5,2,
10308,新北市板橋區,廣福里,8,5,3,3,2,1,2,2,
10308,新北市板橋區,建國里,1,1,0,0,0,0,0,2,
10308,新北市板橋區,後埔里,6,6,0,2,2,0,3,0,
10308,新北市板橋區,復興里,0,0,0,5,5,0,0,0,
10308,新北市板橋區,德翠里,12,7,5,0,0,0,2,1,
10308,新北市板橋區,忠翠里,5,3,2,3,1,2,1,3,
10308,新北市板橋區,忠誠里,6,3,3,2,1,1,0,0,
10308,新北市板橋區,懷翠里,3,2,1,2,2,0,2,2,
10308,新北市板橋區,成和里,13,6,7,2,1,1,4,5,
10308,新北市板橋區,振義里,2,1,1,2,0,2,0,2,
10308,新北市板橋區,振興里,4,3,1,3,3,0,0,0,
10308,新北市板橋區,挹秀里,0,0,0,0,0,0,0,3,
10308,新北市板橋區,文化里,3,0,3,1,1,0,0,0,
10308,新北市板橋區,文德里,4,3,1,0,0,0,1,1,
10308,新北市板橋區,文翠里,7,5,2,2,2,0,1,1,
10308,新北市板橋區,文聖里,3,0,3,0,0,0,4,2,
10308,新北市板橋區,新埔里,0,0,0,2,1,1,0,0,
10308,新北市板橋區,新民里,3,3,0,7,3,4,1,0,
10308,新北市板橋區,新海里,6,3,3,5,2,3,3,4,
10308,新北市板橋區,新生里,6,3,3,2,2,0,1,0,
10308,新北市板橋區,新翠里,8,5,3,0,0,0,3,1,
10308,新北市板橋區,新興里,4,3,1,3,2,1,1,0,
10308,新北市板橋區,明翠里,4,2,2,0,0,0,0,0,
10308,新北市板橋區,景星里,1,0,1,0,0,0,0,1,
10308,新北市板橋區,朝陽里,4,2,2,1,1,0,0,1,
10308,新北市板橋區,東丘里,4,2,2,1,0,1,0,2,
10308,新北市板橋區,東安里,1,1,0,1,1,0,0,0,
10308,新北市板橋區,松柏里,3,3,0,0,0,0,0,0,
10308,新北市板橋區,松翠里,4,2,2,0,0,0,1,2,
